ra_deg              , dec_deg             , em_min_aa           , em_max_aa          , all_instruments, mast_target_name            , total_exptime       , n_obs, proposal_ids                                                                             , z_rankine, rankine_name, rankine_sep_arcsec    , in_rankine, in_wushen, wushen_sep_arcsec         , z_wushen          , z_lyke            , wushen_name       , z_legacy         , name_legacy            , in_legacy_csv, legacy_sep_arcsec        , f1450_legacy          , z_src_legacy                              , z_kaspi, z_rm    , z_ned, ned_name, ned_z_flag, best_z            , z_source, em_max_aa_uv      , civ_obs_aa        , has_civ, in_sulentic2007, in_kaspi2000, in_barth2015, in_du2015, in_bentz2015, in_shen2016, in_matthews2021, catalog_flags, in_nls1_rk17, common_name
172.90484650787     , 15.945928268146     , 1141.4511           ,  2100.0            , COS            , RX J1131.6+1557             ,  24382.592000000004 ,     5, "MULTI,17093,12603"                                                                      ,          ,             ,    645.8374692873244  , False     , True     ,      0.005846729340076931 , 0.182958699925627 , 0.1829            , 113137.16+155645.3,                  ,                        , False        , 21142.81095336862        ,                       ,                                           ,        ,         ,      ,         ,           , 0.182958699925627 , W       , 2100.0            , 1835.951902284573 , True   , False          , False       , False       , False    , False       , False      , False          ,           128, True        , RX J1131.6+1557
234.1510268975125   , 4.690860931621833   , 1663.2889           ,  3211.0530999999996, COS            , QSO J1536+0441              ,   4624.128          ,     2, 12299                                                                                    ,          ,             ,    638.2274690485052  , False     , True     ,      0.35817842279081485  , 0.3889571950060589, 0.3791            , 153636.22+044127.0,                  ,                        , False        , 13952.29938097568        ,                       ,                                           ,        ,         ,      ,         ,           , 0.3889571950060589, W       , 3211.0530999999996, 2155.6615666494035, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , QSO J1536+0441
215.7219696307933   , -0.0304052536105555 , 2091.7018000000003  ,  3633.5836         , COS            , QSO J1422-0001              ,  11290.784          ,     1, 12522                                                                                    ,          ,             ,    256.88080061025306 , False     , True     ,      0.7382142560960102   , 1.0813281286488832, 1.081948          , 142253.31-000149.0,                  ,                        , False        , 28551.980008360137       ,                       ,                                           ,        ,         ,      ,         ,           , 1.0813281286488832, W       , 3300.0            , 3230.2212556630666, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , QSO J1422-0001
178.70597515922498  , 1.5787516322579997  , 1660.1561           ,  3207.5261         , COS            , QSO J1154+0134              ,   4616.192          ,     2, 12299                                                                                    ,          ,             ,    550.9042849901198  , False     , True     ,      0.1339938229084914   , 0.4694367069366986, 0.469563          , 115449.42+013443.5,                  ,                        , False        ,  7576.870912256547       ,                       ,                                           ,        ,         ,      ,         ,           , 0.4694367069366986, W       , 3207.5261         , 2280.565769165756 , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , QSO J1154+0134
234.16014216449398  , 54.5590448622       , 1131.7851           ,  3301.0            , COS/FOS        , Mrk 486                     ,  15116.536000095366 ,    10, "12276,4847"                                                                             ,          ,             ,    268.28694881264653 , False     , False    ,     97.09132389231101     ,                   ,                   ,                   ,                  ,                        , False        , 12042.56445626852        ,                       ,                                           ,        , 0.0389  ,      ,         ,           , 0.0389            , B       , 3301.0            , 1612.3727999999999, True   , False          , False       , True        , True     , True        , False      , False          ,            14, False       , Mrk 486
  2.629209872297576 , 10.974875949471617  , 1140.0              ,  3301.0            , COS/FOS        , Mrk 1501                    ,   9953.376312999999 ,    11, "12569,2717"                                                                             ,          ,             ,    207.7490801098019  , False     , False    ,    207.7490801098019      ,                   ,                   ,                   ,                  ,                        , False        , 18416.834719527764       ,                       ,                                           ,        , 0.08934 ,      ,         ,           , 0.08934           , B       , 3301.0            , 1690.6556799999998, True   , False          , False       , False       , False    , True        , False      , False          ,             8, False       , Mrk 1501
226.00497292934202  , 10.43771696175      , 1069.1516           ,  1796.3386         , COS            , Mrk 841                     ,   6279.008          ,     5, "MULTI,16905"                                                                            ,          ,             ,    231.0482543180965  , False     , False    ,    207.2894876267766      ,                   ,                   ,                   , 0.036422         , MRK841                 , True         ,     0.3139257622998004   , 1.96074183340612e-14  , NED                                       ,        , 0.0364  ,      ,         ,           , 0.036422          , *       , 1796.3386         , 1608.526944       , True   , False          , False       , True        , False    , False       , False      , False          ,             2, False       , Mrk 841
172.3197081399836   , -4.402080516227679  ,  898.8548           ,  1775.0            , COS            , Mrk 1298                    ,  40729.128001000005 ,    25, "MULTI,13836,13429,12569"                                                                ,          ,             ,   2873.9279805810374  , False     , False    ,   2745.353480593963       ,                   ,                   ,                   , 0.06             , PG1126-041             , True         ,     1.047598118467905    , 1.37368994354013e-14  , https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.06              , *       , 1775.0            , 1645.1200000000001, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 1298
 15.112951014358572 , -51.2317182460643   , 1131.747            ,  1761.0008         , COS/STIS       , LEDA 3095485                ,   9695.832          ,     7, "12604,9858"                                                                             ,          ,             , 124141.37780806745    , False     , False    , 124141.37780806745        ,                   ,                   ,                   , 0.062817         , RBS144                 , True         ,     0.3143475169508443   , 1.74304982138361e-14  , NED                                       ,        ,         ,      ,         ,           , 0.062817          , *       , 1761.0008         , 1649.4919839999998, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 3095485
151.0838839117117   , 5.216772836747872   , 1064.8583           ,  4822.0            , COS/FOS        , LEDA 29208                  ,  33505.57421101765  ,    23, "MULTI,13347,6781,6247"                                                                  ,          ,             ,    653.3254560582152  , False     , True     ,      0.09807388240481947  , 0.1612385044965225, 0.161076          , 100420.13+051300.4, 0.1611           , PG1001+054             , True         ,     0.1778626285648225   , 3.5347601280778807e-15, Sul                                       ,        ,         ,      ,         ,           , 0.1612385044965225, W       , 4822.0            , 1802.242158978603 , True   , True           , False       , False       , False    , False       , False      , False          ,           128, True        , LEDA 29208
357.9836715624778   , -1.1537440162768886 , 1150.0              ,  3180.0            , COS/FOS/STIS   , ICRF J235156.1-010913       ,   5205.992          ,     9, "12569,8144,4953"                                                                        ,          ,             ,    305.1488653009172  , False     , True     ,      0.6614491860816102   , 0.1739381299235957, 0.1743927597999572, 235156.12-010913.3, 0.174            , J23519-0109            , True         ,     0.6284336660267903   , 3.1573488192806e-15   , Sul                                       ,        ,         ,      ,         ,           , 0.1739381299235957, W       , 3180.0            , 1821.9519776414204, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , ICRF J235156.1-010913
 46.89780827816833  , -72.83403225844332  , 1131.5868           ,  1775.0            , COS            , ESO 31-8                    ,  11340.504          ,     6, 12263                                                                                    ,          ,             , 215390.87176730498    , False     , False    , 215390.87176730498        ,                   ,                   ,                   , 0.027619         , ESO-031--G-008         , True         ,     0.15160397256982447  , 4.9174575222302404e-15, NED                                       ,        ,         ,      ,         ,           , 0.027619          , *       , 1775.0            , 1594.8646880000001, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , ESO 31-8
290.3089495760983   , -58.67029085358334  , 1150.0              ,  1775.0            , COS            , ESO 141-55                  ,   9389.288          ,     6, 12936                                                                                    ,          ,             , 176579.6446014846     , False     , False    , 174159.63298691707        ,                   ,                   ,                   , 0.037109         , ESO-141-55             , True         ,     0.0999651633438862   , 7.23250030136542e-14  , NED                                       ,        ,         ,      ,         ,           , 0.037109          , *       , 1775.0            , 1609.593168       , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , ESO 141-55
217.36372783115402  , 52.647062558502     , 1667.6482000000003  ,  3635.7821         , COS            , [VV2006] J142927.3+523849   ,  60271.808          ,     5, 13016                                                                                    ,          ,             ,    221.84454100997414 , False     , True     ,      0.14180074034645448  , 0.5949813137490401, 0.593             , 142927.28+523849.5,                  ,                        , False        , 17483.901671806078       ,                       ,                                           ,        ,         ,      ,         ,           , 0.5949813137490401, W       , 3300.0            , 2475.41099893851  , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , [VV2006] J142927.3+523849
209.26861789246604  , 19.31862029668739   , 1140.0              ,  4822.0            , COS/FOS        , [OKM2018] SWIFT J1357.0+1929,  57229.27856199999  ,    23, "13398,2424,3858"                                                                        ,          ,             ,    643.9398961729917  , False     , True     ,      0.6209468233656055   , 0.7196077067036691, 0.7196            , 135704.43+191907.3, 0.7197           , J13570+1919            , True         ,     0.5272474879260709   , 2.70176292785966e-15  , Sul                                       ,        ,         ,      ,         ,           , 0.7196077067036691, W       , 4822.0            , 2668.8311608040945, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , [OKM2018] SWIFT J1357.0+1929
235.919759895505    , 11.467052598999999  , 1664.7582           ,  3211.2409         , COS            , 2MASS J15434073+1128015     ,   4400.064          ,     2, 12299                                                                                    ,          ,             ,    973.5060146551333  , False     , True     ,      0.02585977751311191  , 0.4216610211436046, 0.4218            , 154340.74+112801.3,                  ,                        , False        , 34034.932915823316       ,                       ,                                           ,        ,         ,      ,         ,           , 0.4216610211436046, W       , 3211.2409         , 2206.417904814874 , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J15434073+1128015
169.81722200349     , 11.018636352019998  , 1662.912            ,  3211.5623         , COS            , 2MASS J11191611+1101069     ,   4656.128          ,     2, 12299                                                                                    ,          ,             ,   1213.4929641624756  , False     , True     ,      0.0900068879179138   , 0.3938676883145244, 0.393575          , 111916.12+110107.1,                  ,                        , False        , 22249.584243697052       ,                       ,                                           ,        ,         ,      ,         ,           , 0.3938676883145244, W       , 3211.5623         , 2163.282652264142 , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J11191611+1101069
133.39262213226604  , 43.81718829239643   , 1065.0947           ,  3301.0            , COS/FOS        , US 1867                     ,  98821.45604447888  ,    28, "13398,6612,2424"                                                                        ,          ,             ,    640.1481074883311  , False     , True     ,      0.4444106071560721   , 0.5148567601522849, 0.5138915181159973, 085334.23+434902.3, 0.5149           , J08535+4349            , True         ,     0.17007150147974184  , 2.2502688109350704e-15, Sul                                       ,        ,         ,      ,         ,           , 0.5148567601522849, W       , 3301.0            , 2351.0576917563462, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , US 1867
172.51249412062     , 60.441257219225     , 1114.2555           ,  2282.7434         , COS            , Q1130+6026                  ,   9718.088          ,     2, 14137                                                                                    ,          ,             ,    993.2232373616686  , False     , True     ,      0.10493593132893408  , 0.3741450071609884, 0.373767          , 113003.00+602628.4,                  ,                        , False        , 15091.396707535716       ,                       ,                                           ,        ,         ,      ,         ,           , 0.3741450071609884, W       , 2282.7434         , 2132.673051113854 , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Q1130+6026
 21.37009240960458  , -0.09887650876237249, 1405.0              ,  3301.0            , COS/FOS        , QSO J0125-0006              ,  99825.29453        ,    24, "13398,2424"                                                                             ,          ,             ,    512.5461648935392  , False     , True     ,      0.3415911537033358   , 1.0732091996381183, 1.075748          , 012528.84-000555.9,                  ,                        , False        , 14284.338047959782       ,                       ,                                           ,        ,         ,      ,         ,           , 1.0732091996381183, W       , 3301.0            , 3217.62067783836  , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , QSO J0125-0006
208.64861590383285  , 18.08819462269429   , 1112.8942           ,  4822.0            , COS/FOS        , PB 4142                     ,  22289.691776940934 ,     7, "MULTI,15890,6781"                                                                       ,          ,             ,    472.8986830142367  , False     , True     ,      0.30193172561084236  , 0.1509130171767141, 0.1509            , 135435.68+180517.4, 0.1508           , PG1352+183             , True         ,     0.30274761057943644  , 8.21435053789935e-15  , Sul                                       ,        ,         ,      ,         ,           , 0.1509130171767141, W       , 4822.0            , 1786.2170026582603, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , PB 4142
 33.63988764505749  , -0.7667350996979668 , 1113.3636           ,  3216.6031999999996, COS            , NGC 863                     ,  29001.248          ,    12, "MULTI,17990,13512,16417,15404,13185,15448,16699"                                        ,          ,             ,    347.9120894005208  , False     , False    ,    183.4567583365157      ,                   ,                   ,                   , 0.026385         , NGC-863                , True         ,     0.05481378565273554  , 2.12889322270041e-15  , NED                                       ,        , 0.02639 ,      ,         ,           , 0.026385          , *       , 3216.6031999999996, 1592.9495200000001, True   , False          , False       , False       , False    , True        , False      , False          ,             8, False       , NGC 863
 38.6577211309556   , -8.787995634920472  ,   24.654599999999995,  2440.082          , COS/STIS       , NGC 985                     ,  73448.19199899999  ,    28, "13812,12953,7345"                                                                       ,          ,             ,    705.7717803751793  , False     , False    ,    342.4831511954738      ,                   ,                   ,                   , 0.04271          , NGC-985                , True         ,     0.3639028035792054   , 3.66088729587141e-14  , NED                                       ,        ,         ,      ,         ,           , 0.04271           , *       , 2440.082          , 1618.28592        , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , NGC 985
154.88692105038     , -3.337494031275556  , 1138.8761           ,  1792.5697         , COS            , Mrk 1253                    ,  14008.896000000002 ,     9, 13347                                                                                    ,          ,             ,   1363.0955580595532  , False     , False    ,   1363.095558059748       ,                   ,                   ,                   , 0.049986         , MRK-1253               , True         ,     0.2845490362371964   , 4.0113710718499105e-15, NED                                       ,        ,         ,      ,         ,           , 0.049986          , *       , 1792.5697         , 1629.5782720000002, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 1253
226.485650306795    , 3.7073123909415     , 1131.255            ,  1778.3612         , COS/STIS       , Mrk 1392                    ,  11686.56           ,     2, "13448,9874"                                                                             ,          ,             ,    861.8839293459797  , False     , False    ,    681.9309674280481      ,                   ,                   ,                   , 0.0359           , MRK1392                , True         ,     1.2616613628662965   , 1.67759018570134e-14  , https://arxiv.org/pdf/1710.10703.pdf      ,        , 0.0361  ,      ,         ,           , 0.0359            , *       , 1778.3612         , 1607.7168000000001, True   , False          , False       , True        , False    , False       , False      , False          ,             2, False       , Mrk 1392
324.0957538878637   , -62.40029702703166  , 1150.0              ,  1775.0            , COS            , LEDA 89176                  ,  18631.648          ,     3, 12936                                                                                    ,          ,             , 191232.89549287365    , False     , False    , 191129.4036402372         ,                   ,                   ,                   , 0.059            , 1H-2129-624            , True         ,     0.4106174119206404   , 2.8620267012121704e-14, https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.059             , *       , 1775.0            , 1643.568          , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 89176
151.38633396090225  , -24.287819449823335 , 1130.2546           ,  1802.6261         , COS            , LEDA 82580                  ,  38001.88799999999  ,     9, "MULTI,13347"                                                                            ,          ,             ,  56403.8148268328     , False     , False    ,  56403.8148268328         ,                   ,                   ,                   , 0.154            , 2MASX-J10053271-2417161, True         ,     1.0980829254772875   , 1.28171352705898e-15  , https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.154             , *       , 1802.6261         , 1791.0079999999998, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 82580
301.47081935023     , -41.57837810465001  , 1131.1016           ,  1778.2147         , COS            , LEDA 3096578                ,  13991.52           ,     1, 13448                                                                                    ,          ,             , 112253.01124951761    , False     , False    , 109267.6810682754         ,                   ,                   ,                   , 0.079632         , RBS1666                , True         ,     0.4928295555718416   , 7.31370062148286e-15  , NED                                       ,        ,         ,      ,         ,           , 0.079632          , *       , 1778.2147         , 1675.5888639999998, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 3096578
236.93133281517845  , 20.8712560352379    , 1064.7859           ,  4822.0            , COS/FOS        , ICRF J154743.5+205216       ,  49336.16536007629  ,    19, "13398,2578,6611"                                                                        ,          ,             ,    716.964224551885   , False     , True     ,      0.30378517302170405  , 0.264302369358326 , 0.264542          , 154743.53+205216.6, 0.2659           , PG1545+210             , True         ,     0.26397397346554946  , 5.178629913554821e-15 , Sul                                       ,        ,         ,      ,         ,           , 0.264302369358326 , W       , 4822.0            , 1962.1972772441218, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , ICRF J154743.5+205216
305.4648173625768   , -31.2897278703441   , 1131.3856           ,  1778.4679         , COS            , ESO 462-9                   ,  13676.352          ,     1, 13448                                                                                    ,          ,             ,  76216.24324971705    , False     , False    ,  72582.1724236063         ,                   ,                   ,                   , 0.019277         , ESO462-G09             , True         ,     0.5707515530963067   , 2.25279603434153e-15  , NED                                       ,        ,         ,      ,         ,           , 0.019277          , *       , 1778.4679         , 1581.917904       , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , ESO 462-9
151.48067538653888  , -23.056856147201113 , 1139.0486           ,  1792.7373         , COS            , ESO 499-41                  ,  25327.104          ,     9, 13347                                                                                    ,          ,             ,  54546.29600717387    , False     , False    ,  54546.29600717387        ,                   ,                   ,                   , 0.012816         , ESO-499-G-041          , True         ,     1.0940899028034672   , 1.0160299418638001e-15, NED                                       ,        ,         ,      ,         ,           , 0.012816          , *       , 1792.7373         , 1571.890432       , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , ESO 499-41
188.14925066467663  , 6.052768587133333   , 1136.0769           ,  1786.851          , COS            , 2MASS J12323582+0603098     ,  44533.568          ,     6, 13383                                                                                    ,          ,             ,    703.2059571816965  , False     , False    ,    101.83732206939455     ,                   ,                   ,                   , 0.083473         , SDSSJ123235.82+060310.0, True         ,     0.8973765937838079   , 3.1473136607045506e-15, NED                                       ,        ,         ,      ,         ,           , 0.083473          , *       , 1786.851          , 1681.550096       , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J12323582+0603098
151.309210661385    , 53.044454517175     ,   28.577000000000005,  2440.5574         , COS            , 2MASS J10051419+5302398     ,  11159.168          ,     2, 14137                                                                                    ,          ,             ,    167.67896033065205 , False     , True     ,      0.06536012834992402  , 0.5624120032253861, 0.561441          , 100514.20+530240.0,                  ,                        , False        , 10586.602113855251       ,                       ,                                           ,        ,         ,      ,         ,           , 0.5624120032253861, W       , 2440.5574         , 2424.8634290057994, True   , False          , False       , False       , False    , False       , False      , False          ,           128, True        , 2MASS J10051419+5302398
 57.869064150255554 , -14.485678894436667 , 1140.0              ,  3301.0            , COS/FOS        , 3C 95                       ,  34474.05447432834  ,    18, "13398,6612,2424"                                                                        ,          ,             ,  25609.57258021637    , False     , False    ,  25609.57258021637        ,                   ,                   ,                   , 0.616            , 3C095                  , True         ,     0.2530148279596806   , 6.833726016758871e-15 , Sul                                       ,        ,         ,      ,         ,           , 0.616             , *       , 3301.0            , 2508.032          , True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , 3C 95
343.49067744826976  , 16.148126833663238  , 1140.0              ,  6871.999999999999 , COS/FOS        , 3C 454.3                    ,  70768.115657141    ,    34, "13398,6214,2424,2578"                                                                   ,          ,             ,   1814.578851364676   , False     , False    ,    783.4689716508137      ,                   ,                   ,                   , 0.8586           , 3C454                  , True         ,     0.36991151648032     , 1.4515733487481101e-15, Sul                                       ,        ,         ,      ,         ,           , 0.8586            , *       , 6871.999999999999 , 2884.5472         , True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , 3C 454.3
243.82941657928     , -9.60367487023      , 1131.2826           ,  1778.3295         , COS            , 2MASS J16151905-0936132     ,  13486.496          ,     1, 13448                                                                                    ,          ,             ,  30879.815844190554   , False     , False    ,  30389.882123817053       ,                   ,                   ,                   , 0.06496          , 1H1613-097             , True         ,     1.479670609226505    , 3.81260826126406e-15  , https://arxiv.org/pdf/2108.11958.pdf      ,        ,         ,      ,         ,           , 0.06496           , *       , 1778.3295         , 1652.81792        , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J16151905-0936132
  9.087182213407136 , 45.66478919612772   , 1131.3367           ,  1802.4076         , COS            , Z 535-12                    ,  27526.84080022043  ,    22, 14268                                                                                    ,          ,             ,  31571.636357463827   , False     , False    ,  31571.636357463827       ,                   ,                   ,                   , 0.047643         , ZW535.012              , True         ,     0.03929056600535883  , 8.557165836874561e-15 , NED                                       ,        ,         ,      ,         ,           , 0.047643          , *       , 1802.4076         , 1625.9419360000002, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Z 535-12
 38.34302696098625  , 27.936983752425     , 1131.2353           ,  1802.3705         , COS            , Mrk 1179                    ,  22631.207999       ,     8, 14268                                                                                    ,          ,             ,    748.2933130118373  , False     , False    ,    723.7373152909048      ,                   ,                   ,                   , 0.037599         , MRK1179                , True         ,     0.1037980887601204   , 2.0632861581371203e-15, NED                                       ,        ,         ,      ,         ,           , 0.037599          , *       , 1802.3705         , 1610.3536479999998, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 1179
 14.972108602502502 , 31.826994590010003  , 1131.2591           ,  1802.4343000000003, COS            , Mrk 352                     ,  16986.307999999997 ,     8, 14268                                                                                    ,          ,             ,    578.4701254034118  , False     , False    ,    208.27800922927537     ,                   ,                   ,                   , 0.01486          , MRK352                 , True         ,     0.032736345307275684 , 2.4898203047986703e-15, NED                                       ,        ,         ,      ,         ,           , 0.01486           , *       , 1802.4343000000003, 1575.0627200000001, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 352
 12.97815748282     , 17.432902391648753  , 1131.208            ,  1802.355          , COS            , Mrk 1148                    ,  16997.476000000002 ,     8, 14268                                                                                    ,          ,             ,    710.170549009339   , False     , False    ,    314.8771597367147      ,                   ,                   ,                   , 0.064            , MRK1148                , True         ,     0.14628507866400806  , 1.14006947583432e-14  , https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.064             , *       , 1802.355          , 1651.328          , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 1148
 31.566634496189998 , -0.29145943875403074, 1109.3515           ,  8500.0            , COS/FOS        , Mrk 1018                    ,  97708.03756266212  ,    13, "MULTI,14486,14853,15411,15440,15612,6704"                                               ,          ,             ,     51.06499754100184 , False     , False    ,     51.06499754101429     ,                   ,                   ,                   , 0.04261          , MRK-1018               , True         ,     0.14434603922395042  , 5.39172237488621e-16  , DR7                                       ,        ,         ,      ,         ,           , 0.04261           , *       , 7000.0            , 1618.13072        , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , Mrk 1018
 28.90011563957727  , 31.25498976093546   , 1131.431            ,  1802.3035         , COS            , LEDA 3095555                ,  49333.2            ,    11, 14268                                                                                    ,          ,             ,   1311.9471862420132  , False     , True     ,      0.07811572363369941  , 0.1337249806307565, 0.1333737671375274, 015536.03+311518.0, 0.133373767137527, RXSJ0155.6+3115        , True         ,     0.06062433514850782  , 1.33730346715586e-15  , DR16                                      ,        ,         ,      ,         ,           , 0.1337249806307565, W       , 1802.3035         , 1759.5411699389342, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 3095555
178.44230814562     , 56.32646293256      ,   39.78730000000001 ,  2400.931          , COS            , LEDA 3096080                ,    599.9359999999999,     1, 13761                                                                                    ,          ,             ,    212.99442682913067 , False     , True     ,      0.01560515298294763  , 0.1291216814377574, 0.129             , 115346.15+561935.2,                  ,                        , False        , 23796.072319579034       ,                       ,                                           ,        ,         ,      ,         ,           , 0.1291216814377574, W       , 2400.931          , 1752.3968495913994, True   , False          , False       , False       , False    , False       , False      , False          ,           128, True        , LEDA 3096080
 10.9269261225325   , 37.4219793180525    , 1131.1538           ,  1802.2384         , COS            , LEDA 2100384                ,  22614.684          ,     8, 14268                                                                                    ,          ,             ,   7454.742469130537   , False     , False    ,   4837.67651177314        ,                   ,                   ,                   , 0.08             , RXSJ00437+3725         , True         ,     0.29515064567091726  , 6.741190762661971e-15 , https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.08              , *       , 1802.2384         , 1676.16           , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 2100384
357.96988889380583  , 26.325718458988334  , 1131.0345           ,  1802.1852999999996, COS            , LEDA 1771917                ,  32649.568          ,    12, 14268                                                                                    ,          ,             ,    926.871571918524   , False     , False    ,    319.68081905885236     ,                   ,                   ,                   , 0.04             , RBS2055                , True         ,     0.36460602577960083  , 5.918588486112411e-15 , "Wei,J+1999; A&AS"                        ,        ,         ,      ,         ,           , 0.04              , *       , 1802.1852999999996, 1614.0800000000002, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , LEDA 1771917
171.90160394791252  , 26.914005025195     , 1150.0              ,  3301.0            , COS/FOS        , LB 10203                    ,  31266.483654516876 ,     8, "13774,12603,6548"                                                                       ,          ,             ,    119.22306559622196 , False     , True     ,      0.11131043982623207  , 0.3794773916728525, 0.379006          , 112736.38+265450.5,                  ,                        , False        , 21297.162504761585       ,                       ,                                           ,        ,         ,      ,         ,           , 0.3794773916728525, W       , 3301.0            , 2140.948911876267 , True   , False          , False       , False       , False    , False       , False      , False          ,           128, True        , LB 10203
157.74621731025093  , 31.048801089544543  , 1134.212            ,  4822.0            , COS/FOS        , ICRF J103059.0+310255       ,  15221.978096603705 ,    11, "14277,5934"                                                                             ,          ,             ,    674.3648515764362  , False     , True     ,      0.09333582417606395  , 0.1777851648275505, 0.1783969700336456, 103059.09+310255.7, 0.178            , J10309+3102            , True         ,     0.08890024537058624  , 6.8000771918512905e-15, Sul                                       ,        ,         ,      ,         ,           , 0.1777851648275505, W       , 4822.0            , 1827.9225758123584, True   , True           , False       , False       , False    , False       , False      , False          ,             0, False       , ICRF J103059.0+310255
254.99558043258503  , 62.038376686674994  , 1230.0              ,  2440.6637         , COS            , 2MASS J16595894+6202181     ,  11459.136          ,     2, 14137                                                                                    ,          ,             ,   1439.112848459369   , False     , True     ,      0.048797333333281304 , 0.2326870796856196, 0.232715          , 165958.93+620218.2, 0.232715         , Q1659+6202             , True         ,     0.7131718407754474   , 1.57429475489542e-15  , DR16                                      ,        ,         ,      ,         ,           , 0.2326870796856196, W       , 2440.6637         , 1913.1303476720816, True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J16595894+6202181
217.94162661059667  , 3.028859304444      , 1131.183            ,  2100.0            , COS            , 2MASS J14314604+0301444     ,  39198.648          ,     3, 13862                                                                                    ,          ,             ,    468.01126467479224 , False     , True     ,      0.038077531091505835 , 0.3405062626320304, 0.340944          , 143145.99+030143.8,                  ,                        , False        , 30803.308925873564       ,                       ,                                           ,        ,         ,      ,         ,           , 0.3405062626320304, W       , 2100.0            , 2080.465719604911 , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J14314604+0301444
144.84542516178     , 37.16220730037      ,   25.678199999999997,  2400.1976         , COS            , 2MASS J09392289+3709438     ,    599.9680000000001,     1, 13761                                                                                    ,          ,             ,    731.1386894646531  , False     , True     ,      0.06338610659795099  , 0.1862369895060334, 0.186164          , 093922.89+370943.9,                  ,                        , False        , 11041.04854436765        ,                       ,                                           ,        ,         ,      ,         ,           , 0.1862369895060334, W       , 2400.1976         , 1841.0398077133639, True   , False          , False       , False       , True     , False       , False      , False          ,           132, True        , 2MASS J09392289+3709438
 12.711435353771332 , 35.61194623866667   , 1131.4632           ,  1802.3171         , COS            , 2MASS J00505073+3536429     ,  26641.916799181214 ,    15, 14268                                                                                    ,          ,             ,    595.0004142782477  , False     , False    ,    540.4808595099375      ,                   ,                   ,                   , 0.058            , RXSJ00508+3536         , True         ,     0.19599713342990713  , 9.747443541176453e-15 , https://arxiv.org/pdf/1710.10703.pdf      ,        ,         ,      ,         ,           , 0.058             , *       , 1802.3171         , 1642.016          , True   , False          , False       , False       , False    , False       , False      , False          ,             0, False       , 2MASS J00505073+3536429
