mast_target_name,ra_deg,dec_deg,em_min_aa,em_max_aa,obs_id,t_exptime,instrument,target_classification,proposal_id,calib_level,query_classif
WAVE,,,1573.0,2330.0,y3ee2304t,31.99968719482,FOS/BL,,6913,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y3ee2002t,18.0,FOS/BL,,6913,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y3ee2003t,16.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1140.0,2508.0,y3ee1904t,31.99968719482,FOS/BL,,6913,2,unfiltered
WAVE,,,3540.0,9022.0,y3ee1802t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1140.0,2508.0,y3ee1902t,18.0,FOS/BL,,6913,2,unfiltered
SS2-213,192.2325086462,33.32644179499,,,y3cg0402t,50.0,FOS/BL,STAR;,6470,1,unfiltered
HD50241,102.046750183,-61.94134407086,1140.0,1606.0,y3cg0202t,36.0,FOS/BL,STAR;A4-A9 V-IV;,6470,1,unfiltered
WAVE,,,3540.0,9022.0,y3ee1804t,28.0,FOS/BL,,6913,2,unfiltered
WAVE,,,3540.0,9022.0,y3ee1803t,4.0,FOS/BL,,6913,2,unfiltered
HD50241,102.047436166,-61.94143308655,1573.0,2330.0,y3cg0203t,9.0,FOS/BL,STAR;A4-A9 V-IV;,6470,1,unfiltered
WAVE,,,1500.0,8950.0,y3ee1704t,4.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee2401t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,3240.0,4822.0,y3ee2103t,4.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0801t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1140.0,1606.0,y3ee0802t,120.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1140.0,1606.0,y3ee0803t,60.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1573.0,2330.0,y3ee0704t,31.99968719482,FOS/BL,,6913,2,unfiltered
WAVE,,,1573.0,2330.0,y3ee0703t,24.0,FOS/BL,,6913,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y3ee0404t,31.99968719482,FOS/BL,,6913,2,unfiltered
WAVE,,,4574.0,6871.999999999999,y3ee0403t,16.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0401t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0603t,4.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0602t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0501t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0601t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,3240.0,4822.0,y3ee0502t,6.0,FOS/BL,,6913,2,unfiltered
NGC6833,297.4444767039,48.96067989152,3240.0,4822.0,y3ck0201t,45.0,FOS/BL,ISM;PLANETARY NEBULA;EMISSION LI,6204,1,unfiltered
WAVE,,,1140.0,2508.0,y3ee0303t,24.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0201t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0301t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,3540.0,9022.0,y3ee0202t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,3240.0,4822.0,y3ck0206t,4.0,FOS/BL,,6204,2,unfiltered
WAVE,,,3540.0,9022.0,y3ee0204t,28.0,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ck0209t,4.0,FOS/BL,,6204,2,unfiltered
WAVE,,,1500.0,8950.0,y3ee0105t,80.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1500.0,8950.0,y3ee0104t,4.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1500.0,8950.0,y3ee0103t,6.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1140.0,2508.0,y3ee0304t,31.99968719482,FOS/BL,,6913,2,unfiltered
WAVE,,,2221.0,3301.0,y3ee0102t,6.0,FOS/BL,,6913,2,unfiltered
TALED,321.9051761296,-32.56762249081,,,y3ee0101t,66.0,FOS/BL,,6913,2,unfiltered
WAVE,,,1573.0,2330.0,y3ee0702t,36.0,FOS/BL,,6913,2,unfiltered
HD39060,86.8205777821,-51.06648136474,1140.0,1606.0,y3cg0102t,36.0,FOS/BL,STAR;A4-A9 III-I;PROTOPLANETARY ,6470,1,unfiltered
WAVE,,,2221.0,3301.0,y3ee0701t,6.0,FOS/BL,,6913,2,unfiltered
SS2-213,192.2325315663,33.32635108501,,,y3cg0403t,50.0,FOS/BL,STAR;,6470,1,unfiltered
HD50241,102.0475758783,-61.941948846,1140.0,1606.0,y3cg0201t,9.0,FOS/BL,STAR;A4-A9 V-IV;,6470,1,unfiltered
HD39060,86.82107067238,-51.06660822094,1573.0,2330.0,y3cg0103t,9.0,FOS/BL,STAR;A4-A9 III-I;PROTOPLANETARY ,6470,1,unfiltered
DARK,,,1140.0,1606.0,y3ed2401t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2402t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2004p,419.9992370605,FOS/BL,,6912,2,unfiltered
WAVE,,,3540.0,9022.0,y3ee0203t,4.0,FOS/BL,,6913,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1901t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1602t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1503t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1601t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1502t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1501t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2403t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1204t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1202t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1201t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1103t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1102t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed0804t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed0803t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2404t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2304t,419.9992370605,FOS/BL,,6912,2,unfiltered
AL-COM,188.1078013165,14.34508158244,,,y34b0101t,136.362197876,FOS/BL,STAR;DWARF NOVA;,6489,1,unfiltered
DARK,,,1140.0,1606.0,y3ed0801t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2301t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2302t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed0704t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed0702t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed2003p,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1904t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1903t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1902t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1604t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1603t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1504t,419.9992370605,FOS/BL,,6912,2,unfiltered
NGC224-G170,10.63536257044,41.17467752801,,,y3bo0401t,25.19999885559,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
NGC224-G177,10.64381969311,41.2341766485,,,y3bo0203t,800.0,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
DARK,,,1140.0,1606.0,y3ed1203t,419.9992370605,FOS/BL,,6912,2,unfiltered
NGC224-G177,10.64391674433,41.23385552791,,,y3bo0202t,100.7999954224,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
DARK,,,1140.0,1606.0,y3ed1104t,419.9992370605,FOS/BL,,6912,2,unfiltered
DARK,,,1140.0,1606.0,y3ed1101t,419.9992370605,FOS/BL,,6912,2,unfiltered
1H1752+081,270.1483333333,8.170141666667,,,y3e50e01t,15.81718826294,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
1H1752+081,270.1483333333,8.170141666667,,,y3e50d01t,15.81718826294,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
RXJ0929-1-2404,142.2795833333,-24.08483333333,,,y3e50f01t,16.92687416077,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
DARK,,,1140.0,1606.0,y3ed0802t,419.9992370605,FOS/BL,,6912,2,unfiltered
RXJ0515+0105,78.92241666667,1.077961111111,,,y3e50501t,10.90875053406,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
DARK,,,1140.0,1606.0,y3ed0703t,419.9992370605,FOS/BL,,6912,2,unfiltered
RXJ1940-1025,295.0477916667,-10.42363888889,,,y3e50b01t,22.90781211853,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
AL-COM,188.1078013165,14.34508158244,,,y34b0301t,235.4449920654,FOS/BL,STAR;DWARF NOVA;,6489,1,unfiltered
NGC224-G174,10.6393281396,41.29242302936,,,y3bo0103t,800.0,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
DARK,,,1140.0,1606.0,y3ed0701t,419.9992370605,FOS/BL,,6912,2,unfiltered
NGC5929,231.5257580012,41.67076498351,,,y3470304t,160.0,FOS/BL,GALAXY;SEYFERT;SPIRAL;INTERACTIN,6006,1,unfiltered
NGC224-G174,10.63910694511,41.29221707358,,,y3bo0101t,25.19999885559,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
RXJ0929-1-2404,142.2795833333,-24.08483333333,,,y3e50g01t,19.34499931335,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
NGC4486,187.7059722426,12.39107271892,,,y3bl010at,500.0,FOS/BL,GALAXY;,6297,1,unfiltered
NGC224-G170,10.63536068592,41.17517297207,,,y3bo0402t,100.7999954224,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
HALE-BOPP-3,263.3334699494,-4.120060072455,2221.0,3301.0,y3du0601t,15.0,FOS/BL,SOLAR SYSTEM;COMET HALE-BOPP,6663,1,unfiltered
NGC224-G177,10.64410653355,41.2343299709,,,y3bo0201t,25.19999885559,FOS/BL,EXT-CLUSTER;,6465,1,unfiltered
RXJ1940-1025,295.0477916667,-10.42363888889,,,y3e50901t,27.99843597412,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
PG1115+407,169.6264166667,40.43188888889,,,y38o0401t,26.18156242371,FOS/BL,GALAXY;QSO;,6781,1,unfiltered
HE2-10B,129.0657727985,-26.40957106809,,,y3bh0303t,27.0,FOS/BL,GALAXY;DWARF COMPACT;STARBURST;,6580,1,unfiltered
HALE-BOPP-2,262.5164090446,-5.364202293159,2221.0,3301.0,y3du0401t,15.0,FOS/BL,SOLAR SYSTEM;COMET HALE-BOPP,6663,1,unfiltered
WAVE,,,1140.0,2508.0,y3bl010ct,31.99968719482,FOS/BL,,6297,2,unfiltered
RXJ0515+0105,78.92241666667,1.077961111111,,,y3e50101t,14.54500007629,FOS/BL,STAR;POLAR;INTERACTING BINARY;,6498,1,unfiltered
PG1114+445,169.2761864318,44.22612463987,,,y38o0301t,29.09000015259,FOS/BL,GALAXY;QSO;,6781,1,unfiltered
HE2-10B,129.0657118176,-26.4092323625,,,y3bh0302t,30.0,FOS/BL,GALAXY;DWARF COMPACT;STARBURST;,6580,1,unfiltered
HALE-BOPP-1,274.6378407382,-9.41867308612,,,y3du0201m,100.0,FOS/BL,SOLAR SYSTEM;COMET HALE-BOPP,6663,1,unfiltered
3CR323.1,236.931375,20.87152777778,,,y3dx0101t,14.54500007629,FOS/BL,GALAXY;QSO;,6611,1,unfiltered
HE2-10B,129.0654976761,-26.40968917989,,,y3bh0301t,6.0,FOS/BL,GALAXY;DWARF COMPACT;STARBURST;,6580,1,unfiltered
PG0947+396,147.7015416667,39.44754444444,,,y38o0101t,25.45375061035,FOS/BL,GALAXY;QSO;,6781,1,unfiltered
TT-HYA,168.302284165,-26.46552931147,1573.0,2330.0,y38j0402t,12.0,FOS/BL,STAR;B6-B9.5 V-IV;K III-I;INTERA,6750,1,unfiltered
V356-SGR,281.967980566,-20.27440866157,1573.0,2330.0,y38j0104t,27.0,FOS/BL,STAR;B3-B5 V-IV;A0-A3 III-I;INTE,6750,1,unfiltered
TT-HYA,168.3022392689,-26.46519419917,1573.0,2330.0,y38j0403t,9.0,FOS/BL,STAR;B6-B9.5 V-IV;K III-I;INTERA,6750,1,unfiltered
V356-SGR,281.9679386482,-20.27438411284,1573.0,2330.0,y38j0103t,9.0,FOS/BL,STAR;B3-B5 V-IV;A0-A3 III-I;INTE,6750,1,unfiltered
TT-HYA,168.3021988458,-26.46516522899,1573.0,2330.0,y38j0404t,27.0,FOS/BL,STAR;B6-B9.5 V-IV;K III-I;INTERA,6750,1,unfiltered
TT-HYA,168.302519267,-26.46508538817,1573.0,2330.0,y38j0401t,3.0,FOS/BL,STAR;B6-B9.5 V-IV;K III-I;INTERA,6750,1,unfiltered
V356-SGR,281.9678544006,-20.27405598152,1573.0,2330.0,y38j0102t,12.0,FOS/BL,STAR;B3-B5 V-IV;A0-A3 III-I;INTE,6750,1,unfiltered
V356-SGR,281.9679805659,-20.27440866175,1573.0,2330.0,y38j0201t,27.0,FOS/BL,STAR;B3-B5 V-IV;A0-A3 III-I;INTE,6750,1,unfiltered
S-SPECT2,92.3946355585,24.46989506672,,,y344c104t,75.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6848,1,unfiltered
S-SPECT2,92.3946,24.46992,,,y344c101t,5.308750152588,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6848,1,unfiltered
S-SPECT2,92.39465812447,24.46987924367,,,y344c103t,18.0,FOS/BL,STELLAR CLUSTER;OPEN CLUSTER;,6848,1,unfiltered
3C395,285.7336666667,31.99490277778,,,y38e3801t,68.72344207764,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
NGC7469,345.8150428601,8.873786146289,,,y3b60105t,87.5,FOS/BL,GALAXY;SEYFERT;,6747,1,unfiltered
NGC7469,345.8149704753,8.873801113039,,,y3b60103t,3.600000143051,FOS/BL,GALAXY;SEYFERT;,6747,1,unfiltered
QSO-194025-690756,295.107724668,-69.13231733849,,,y3da0102t,36.0,FOS/BL,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5959,1,unfiltered
PG1416-129,214.7662531172,-13.17910088723,,,y3db0101t,8.800000190735,FOS/BL,GALAXY;QSO;,6528,1,unfiltered
QSO-194025-690756,295.1068403005,-69.13218145117,,,y3da0103t,270.0,FOS/BL,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5959,1,unfiltered
WAVE,,,1573.0,2330.0,y3b60109t,6.0,FOS/BL,,6747,2,unfiltered
QSO-194025-690756,295.1074518111,-69.13211439468,,,y3da0201t,9.0,FOS/BL,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5959,1,unfiltered
WAVE,,,2221.0,3301.0,y3b6010ct,2.0,FOS/BL,,6747,2,unfiltered
NGC7469,345.8147769256,8.874085954145,,,y3b60102t,3.600000143051,FOS/BL,GALAXY;SEYFERT;,6747,1,unfiltered
QSO-194025-690756,295.1069322456,-69.13191016626,,,y3da0101t,9.0,FOS/BL,GALAXY;QUASAR;LYMAN ALPHA CLOUD;,5959,1,unfiltered
NGC7469,345.8150171752,8.873791457073,,,y3b60104t,3.600000143051,FOS/BL,GALAXY;SEYFERT;,6747,1,unfiltered
WAVE,,,1140.0,1606.0,y3b60108t,12.0,FOS/BL,,6747,2,unfiltered
NGC7469,345.8150843974,8.873810510638,,,y3b40104p,125.0,FOS/BL,GALAXY;SEYFERT;NUCLEUS;,6721,1,unfiltered
NGC7469,345.8148386165,8.873611277899,,,y3b40101p,12.0,FOS/BL,GALAXY;SEYFERT;NUCLEUS;,6721,1,unfiltered
NGC7469,345.814813681,8.874106111039,,,y3b40102p,48.0,FOS/BL,GALAXY;SEYFERT;NUCLEUS;,6721,1,unfiltered
HE3-1357-OFFSET,259.0878297675,-59.48920882748,1140.0,1606.0,y3410303t,14.4000005722,FOS/BL,ISM;PLANETARY NEBULA;BIPOLAR OUT,6039,1,unfiltered
HE3-1357-OFFSET,259.0872794116,-59.489290396,1140.0,1606.0,y3410301t,4.800000190735,FOS/BL,ISM;PLANETARY NEBULA;BIPOLAR OUT,6039,1,unfiltered
HD105707,182.5313098826,-22.62007774223,2221.0,3301.0,y3d60301t,9.0,FOS/BL,STAR;K III-I;CORONA;WIND;,6551,1,unfiltered
J1655-40,253.5006355795,-39.8456781568,,,y3b00301t,265.0,FOS/BL,STAR;INTERACTING BINARY;X-RAY NO,6017,1,unfiltered
HD151680,252.541859097,-34.29322638923,2221.0,3301.0,y3d60201t,9.0,FOS/BL,STAR;K III-I;CORONA;WIND;,6551,1,unfiltered
EM-UMA,208.291122286,48.67259253009,2221.0,3301.0,y38g0102t,568.0,FOS/BL,STAR;DB;PULSATING VARIABLE;,6442,1,unfiltered
EM-UMA,208.2910416667,48.67255555556,,,y38g0101t,17.06687355042,FOS/BL,STAR;DB;PULSATING VARIABLE;,6442,1,unfiltered
J1655-40,253.5003820415,-39.84550896076,,,y3b00101t,7.049999713898,FOS/BL,STAR;INTERACTING BINARY;X-RAY NO,6017,1,unfiltered
J1655-40,253.5006355795,-39.8456781568,,,y3b00103t,62.5,FOS/BL,STAR;INTERACTING BINARY;X-RAY NO,6017,1,unfiltered
J1655-40,253.5010158908,-39.84553822259,,,y3b00102t,28.19999885559,FOS/BL,STAR;INTERACTING BINARY;X-RAY NO,6017,1,unfiltered
MR2251-178,343.5241841364,-17.58195029395,,,y3ai2003t,9.0,FOS/BL,GALAXY;QSO;QUASAR;,6484,1,unfiltered
MR2251-178,343.524062068,-17.5816275504,,,y3ai2002t,12.0,FOS/BL,GALAXY;QSO;QUASAR;,6484,1,unfiltered
MR2251-178,343.5239530515,-17.58211197441,,,y3ai2001t,3.0,FOS/BL,GALAXY;QSO;QUASAR;,6484,1,unfiltered
MR2251-178,343.5242304856,-17.58197171898,,,y3ai2004t,80.0,FOS/BL,GALAXY;QSO;QUASAR;,6484,1,unfiltered
PG1715+535,259.147125,53.47090833333,,,y38e3601t,24.72624969482,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
B21148+38,177.8720416667,38.4314,,,y38e2501t,33.72687530518,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
PG1114+445,169.276072793,44.22620812164,,,y3ai1003t,9.0,FOS/BL,GALAXY;QSO;RADIO QUIET;QUASAR;,6484,1,unfiltered
PKS1127-14,172.52925,-14.82433333333,,,y38e2401t,40.08937454224,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
4C61.20,163.136875,61.42237777778,,,y38e2301t,27.81703186035,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
PG1114+445,169.2761198173,44.22617515622,,,y3ai1004t,45.0,FOS/BL,GALAXY;QSO;RADIO QUIET;QUASAR;,6484,1,unfiltered
PG1114+445,169.2760617233,44.22655111078,,,y3ai1002t,12.0,FOS/BL,GALAXY;QSO;RADIO QUIET;QUASAR;,6484,1,unfiltered
PG1114+445,169.2757096702,44.22612470397,,,y3ai1001t,3.0,FOS/BL,GALAXY;QSO;RADIO QUIET;QUASAR;,6484,1,unfiltered
GL630.1,248.5872502838,57.16180644096,1500.0,8950.0,y33h0602t,72.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5863793885,57.16168537232,1500.0,8950.0,y33h0601t,18.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5867968417,57.16158962728,1500.0,8950.0,y33h0503t,150.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5868165901,57.16158544972,1500.0,8950.0,y33h0603t,150.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5868093255,57.161495607,1500.0,8950.0,y33h0504t,300.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5863484419,57.16167370184,1500.0,8950.0,y33h0501t,18.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5868121392,57.16149413022,1500.0,8950.0,y33h0404t,300.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5872027244,57.16182564168,1500.0,8950.0,y33h0502t,72.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
PKS0952+17,148.736875,17.72530277778,,,y38e1901t,52.36312484741,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
MRK132,150.3738333333,54.91059166667,,,y38e2101t,14.0,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
GL630.1,248.5868035409,57.16158826671,1500.0,8950.0,y33h0403t,150.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.587219045,57.16181930572,1500.0,8950.0,y33h0402t,72.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5850527209,57.16248118107,1500.0,8950.0,y33h0304t,300.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5851143726,57.16287275173,1500.0,8950.0,y33h0302t,72.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5867524882,57.16123808084,1500.0,8950.0,y33h0301t,18.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5850569957,57.16248253207,1500.0,8950.0,y33h0104t,300.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5851659118,57.16287106403,1500.0,8950.0,y33h0102t,72.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
GL630.1,248.5867674626,57.16125425192,1500.0,8950.0,y33h0101t,18.0,FOS/BL,STAR;M V-IV;,5515,1,unfiltered
NGC5055,198.9551508466,42.02944472302,,,y3400203t,250.0,FOS/BL,GALAXY;SPIRAL;LINER;,6112,1,unfiltered
OI363,115.2945,31.19993055556,,,y38e1401t,19.63546943665,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
PKS0229+13,37.94129166667,13.38179722222,,,y38e0701t,82.63124847412,FOS/BL,GALAXY;QSO;,6577,1,unfiltered
Q-1252+0200,193.8322083333,1.736405555556,,,y38d1001t,4.581562995911,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
Q-1245-0333,191.8959583333,-3.835722222222,,,y38d0801t,6.253749847412,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
MARK-1320,184.7865416667,-1.808416666667,,,y38d0301t,10.90781211853,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
PG-1211+143,183.5736549707,14.05362750848,,,y38d0101t,2.290781497955,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
2060-CHIRON,192.200164008,-8.109222796664,,,y30n0502t,360.0,FOS/BL,"SOLAR SYSTEM;ASTEROID CHIRON, AS",5843,1,unfiltered
PKS-1252+11,193.6593333333,11.68502777778,,,y38d0901t,15.9085931778,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
2060-CHIRON,192.2000881006,-8.109226722943,,,y30n0504t,24.0,FOS/BL,"SOLAR SYSTEM;ASTEROID CHIRON, AS",5843,1,unfiltered
PG-1216+069,184.8373186573,6.643910362687,,,y38d0401t,5.599999904633,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
Q-1230+0947,188.3574583333,9.523083333333,,,y38d0701p,6.790781497955,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
Q-1228+1116,187.7255416667,11.00311111111,,,y38d0601t,20.45390510559,FOS/BL,EXT-MEDIUM;ABSORPTION LINE SYSTE,5947,1,unfiltered
NGC5253-UV1,204.9825778744,-31.64093113514,,,y334010ot,20.0,FOS/BL,EXT-MEDIUM;HII REGION;,6001,1,unfiltered
NGC6822-OB6-16,296.205875,-14.73441666667,,,y3860401t,38.18062210083,FOS/BL,EXT-STAR;SUPERGIANT O;,6567,1,unfiltered
NGC6822-OB8F-2,296.2095833333,-14.71483333333,,,y3860301t,14.18156337738,FOS/BL,EXT-STAR;B0-B2 III-I;,6567,1,unfiltered
2060-CHIRON,190.3948494063,-7.232179823416,,,y30n0302t,360.0,FOS/BL,"SOLAR SYSTEM;ASTEROID CHIRON, AS",5843,1,unfiltered
NGC6822-OB13-9,296.2722916667,-14.72008333333,,,y3860201m,22.90875053406,FOS/BL,EXT-STAR;SUPERGIANT O;,6567,1,unfiltered
NGC5055,198.9552404776,42.02919662021,,,y3400201t,30.0,FOS/BL,GALAXY;SPIRAL;LINER;,6112,1,unfiltered
NGC6822-OB15-9,296.305625,-14.75219444444,,,y3860101t,26.90875053406,FOS/BL,EXT-STAR;B0-B2 III-I;,6567,1,unfiltered
NGC6822-OB7-15,296.2046666667,-14.75738888889,,,y3860501t,32.72624969482,FOS/BL,EXT-STAR;B0-B2 III-I;,6567,1,unfiltered
2060-CHIRON,189.5120321395,-6.987820870827,,,y30n0106t,425.0,FOS/BL,"SOLAR SYSTEM;ASTEROID CHIRON, AS",5843,1,unfiltered
INTFLAT,,,,,y30d0401t,2730.0,FOS/BL,,6165,2,unfiltered
3C332,244.4270929821,32.37532017913,,,y33y0302t,24.0,FOS/BL,GALAXY;QUASAR;NUCLEUS;,6097,1,unfiltered
NGC4569,189.2077195038,13.16243739772,,,y3400101t,9.0,FOS/BL,GALAXY;SPIRAL;LINER;,6112,1,unfiltered
INTFLAT,,,,,y30d0301t,2730.0,FOS/BL,,6165,2,unfiltered
WD0501+527,76.37752735387,52.8313437748,1500.0,8950.0,y384030it,60.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.3775273541,52.83134377214,3240.0,4822.0,y384030jt,1215.00012207,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752735382,52.83134377549,2221.0,3301.0,y384030ht,570.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752735372,52.83134377662,1573.0,2330.0,y384030gt,1080.0,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
WD0501+527,76.37752735341,52.83134378025,1140.0,1606.0,y384030ft,1304.966308594,FOS/BL,CALIBRATION;FLAT FIELD;PHOTOMETR,6202,2,unfiltered
