Name,RA,DEC,z,LogLnu2500,Z_SDSS,L3000_THB21
010601.82+074244.2,16.507604050201053,7.712280169913133,2.99148,30.803849443100546,2.9930000000000003,45.81238849772599
010908.12+080619.9,17.283838869517695,8.105536045980223,2.30834,30.733654535236944,2.3,45.77526924265443
011243.23+090722.8,18.18013429544976,9.123015394302113,2.28022,30.766568171236166,2.273,45.640250060512486
010956.72+091651.4,17.486368185490733,9.280972161264877,2.28672,30.567795956048073,2.283,45.54397316556576
010931.91+085507.8,17.382960478653445,8.918836388648694,2.808,30.95288606069726,2.8110000000000004,45.91341913007126
010759.23+092256.7,16.996814950831265,9.38241853232303,1.57853,30.828505260193985,1.577,45.890902015991905
010723.16+084530.9,16.846529988593947,8.758602893194432,2.31078,30.596511054953908,2.302,45.55414659279344
010618.29+085217.1,16.576220475053052,8.871440878279465,2.57381,31.1981442549527,2.574,46.33216686464547
010537.62+092421.1,16.406750860269824,9.40587485532303,2.50253,30.81392387138886,2.501,46.12079350317317
010650.73+094032.1,16.711379834280933,9.675608360707919,2.21153,30.798612303906474,2.207,45.67233385632552
010931.44+095517.4,17.381015201903324,9.921516180139578,2.77412,30.88255753397395,2.7739999999999996,45.64348190518721
013001.71+094526.9,22.507134984102773,9.757474066325972,2.33507,30.629927547045483,2.324,45.65386628947504
012940.77+084441.8,22.419908473076248,8.744969673313156,2.20756,30.339505030912093,2.205,45.55949236098181
012930.58+094806.7,22.377447177488428,9.801886944354392,2.50781,31.02398762636288,2.51,46.25120185754258
012722.79+091121.8,21.844964524100305,9.189390701224486,2.3807,30.674677903722582,2.369,45.625297292726536
012613.60+093821.2,21.556707337041928,9.639232412897016,2.1821,30.90740926943571,2.182,46.031148857330315
012611.31+090033.5,21.54716224741543,9.009327470763667,2.2455,30.649627320430582,2.246,45.6697025000859
012456.83+084301.5,21.23681025232179,8.717092858381362,2.18066,30.627760797163475,2.182,45.70829207595943
012512.32+101548.4,21.301339850152715,10.263454327516447,2.48745,30.637542815557545,2.488,45.74064896050857
012632.09+102141.0,21.633741439661776,10.361414868433727,2.19401,30.793417580553765,2.195,45.66849029030351
012621.80+095412.0,21.59083604043519,9.903350287501775,2.58119,30.544254046529012,2.582,45.45982133520936
012804.18+100822.4,22.017447736073567,10.139580206174763,2.4083,30.719543721520132,2.406,45.566237038028234
012834.75+103517.6,22.14481819491152,10.58824522577911,2.57117,31.12903670087634,2.56,46.06391168166881
012833.54+103835.7,22.139751427797705,10.643260702848467,2.77053,31.025042645501173,2.766,45.95225801094988
012838.97+095314.5,22.162378287739614,9.887382061965127,2.6038,30.80337454246198,2.596,45.79687715965209
013505.15+070009.7,23.771484993439344,7.002696486734518,2.35831,30.6585958223708,2.344,45.902224129535114
013327.47+063858.5,23.36449029292271,6.649588612417237,2.15128,30.530056160408968,2.149,45.600748834216006
013306.41+072218.3,23.27672355771489,7.371760737597421,2.46385,31.361829786609555,2.46,46.43468041491779
013227.59+075158.3,23.114995120912344,7.8662221608350125,1.72911,30.16023396327558,1.739,45.147040987451746
013222.71+064239.5,23.094648278990405,6.71097683394032,2.59112,31.021037471915683,2.591,45.853649408040894
013013.76+065833.0,22.557358709627977,6.975840476078213,2.68583,30.969240376518535,2.685,46.133194781723944
012948.40+072659.7,22.451687991988365,7.449925423145612,2.55972,30.415448939441973,2.57,45.54208841568043
013001.58+065908.8,22.506584217933153,6.9858036929794105,2.68204,31.165074906268735,2.687,46.43345205519305
012815.20+064450.2,22.063344472065573,6.7472998450305255,2.19313,30.21778842066997,2.184,45.52186559305768
012657.42+072358.8,21.7392687207702,7.3996726161009025,2.24889,30.41345447286559,2.245,45.6059481082868
012711.70+080855.1,21.798789237752658,8.148662179302235,2.46515,30.78086290311729,2.4659999999999997,45.81530835504869
012825.77+082840.8,22.107410652243686,8.478004041310033,2.76409,30.652033062572848,2.7710000000000004,45.83608108016393
012916.05+083447.1,22.31689924630075,8.579753400657026,2.42197,30.716135572745245,2.423,45.82129348984437
013114.05+080130.8,22.808553187896962,8.025239209174911,2.17936,30.533351653438615,2.18,45.581696215898624
013407.72+080818.6,23.53217155675611,8.138521398393415,1.97986,30.40358336213624,1.975,45.582954416855415
013549.88+084604.1,23.95784937921252,8.76780677019691,2.42091,31.005120470324393,2.415,45.85076376506012
011845.10+073232.4,19.68794261406157,7.542345124461372,2.60254,30.867787450176372,2.5980000000000003,45.98960017060082
011441.85+064521.5,18.674381872192498,6.755989420930338,2.593,30.55416571170656,2.593,45.79360570486004
011317.70+064620.7,18.32377613480935,6.7724430848248005,1.68666,30.465776438776338,1.685,45.445824102644316
011214.23+073412.3,18.059311131969647,7.570110965171689,2.24468,30.74235144186609,2.246,45.822427525006596
011116.84+071736.7,17.820181849078093,7.293547701702755,2.73608,31.052764666315383,2.736,46.12640130556009
011026.74+072923.7,17.611426241266546,7.489936816229492,2.43803,30.756716560717777,2.425,45.92226452857825
011058.96+073438.4,17.745680621796453,7.57735626840467,1.97018,30.76374741103274,1.97,45.93318378009699
011014.15+082145.1,17.55895935352129,8.362545343741413,1.58934,30.146055773745523,1.591,45.07674941000725
011035.29+075436.9,17.647080256010554,7.910252301798621,2.45045,31.42180359746255,2.4459999999999997,46.4249605535612
011150.39+082949.7,17.959972759471327,8.497166255748809,2.2439,30.80368503735947,2.244,45.75221080829774
011208.25+083538.1,18.034404132089094,8.5939183650967,2.36908,30.68288881665655,2.37,45.58052065844882
011456.70+075520.4,18.73626609969756,7.922339495606643,2.89045,30.923641478689994,2.89,45.69552267922428
011525.74+085642.6,18.85728759786884,8.945177942666186,1.66102,30.26064296469292,1.6580000000000001,45.374413526004346
011927.94+092953.0,19.86643895787768,9.49806797303884,2.94127,30.891683318428278,2.929,45.853870505128974
011928.49+093708.1,19.868727895563726,9.618921041788768,2.73326,30.592349209792438,2.741,45.894899516890014
011528.95+093706.0,18.87063007190136,9.618343871125727,2.91933,31.003981538767754,2.9189999999999996,46.03728862310771
011426.41+084014.6,18.61006033315448,8.670728443379701,1.58017,30.18787604239251,1.585,45.300515538999996
011342.71+093502.1,18.427980325172946,9.58392240514709,2.69428,30.339743252559366,2.688,45.72191761080999
011304.99+091201.8,18.270828524811407,9.200513232125793,2.54159,30.695904634488237,2.541,45.734060829063566
011505.59+110432.7,18.77329539220221,11.075759060673757,2.6059,31.0237501893355,2.605,46.04219814795358
011527.53+095244.6,18.86473520279759,9.87906293463075,2.25689,30.971499974767546,2.254,45.95224668463324
011646.86+104402.5,19.195259118585113,10.734032620847943,2.38388,30.812755720983724,2.386,45.6991131983733
011725.82+102756.1,19.35761464384757,10.465608548936013,2.84249,31.037422483265864,2.8489999999999998,45.98643475112896
011850.94+110308.5,19.71227222600612,11.052362292220547,2.47201,30.715920215431083,2.468,45.88530476454941
011813.18+100423.6,19.554926480764717,10.073227223013989,2.35467,30.69533881520531,2.355,45.62886197832419
011854.21+101520.2,19.725904263209266,10.255633886072175,2.26068,30.990895146865583,2.258,45.94867855020597
011928.26+101058.0,19.867752558576285,10.182797018628808,1.54588,30.375184559420305,1.5430000000000001,45.41687414012502
012823.95+072821.3,22.099820455669946,7.472608447379731,2.247,30.816927175139654,2.2430000000000003,45.84541389700858
012644.19+072537.4,21.684139246417946,7.42705777295633,2.99362,30.580189414069565,2.992,45.7667683843969
012450.36+062943.0,21.20984093870288,6.495297528313758,2.45022,30.794749178329234,2.455,45.90203588592324
012425.63+074240.5,21.106812719563774,7.711252675803426,2.12578,30.41435606413434,2.121,45.45487979307906
012456.08+073906.7,21.233691035776587,7.651873929340165,2.96253,30.69466960623859,2.96,45.68968854031444
012305.58+063047.2,20.773254594976265,6.5131305523825835,2.92654,31.256752748701636,2.925,46.24733830923423
012136.70+074257.7,20.40295156971456,7.716031396546309,2.3612,30.635698657229753,2.355,45.871929695791785
012113.65+073155.0,20.30688013300084,7.531952342999951,2.5549,30.28622099665835,2.541,45.63010277503159
012013.05+063715.9,20.054400891870326,6.621086545924965,2.40234,30.697888570387953,2.397,45.84007937555936
011951.23+071558.8,19.963487992358296,7.266337028791693,2.43303,30.52875953801601,2.432,45.81489647703737
011758.40+072713.8,19.49336471389529,7.453835448618853,2.30403,30.66748063849184,2.303,45.87298265224369
011915.55+081654.0,19.814809644909587,8.281671453917905,2.59093,30.448690087761364,2.588,45.57371666194527
011842.40+084622.4,19.67667074863033,8.772907634506284,2.52281,30.812342184539794,2.522,45.86357313462646
012009.34+083340.8,20.038925081306385,8.56135517716481,2.30894,30.52238428664277,2.3080000000000003,45.68332947317611
012054.37+075848.6,20.226557450017935,7.980175513544292,2.1415,30.494840273723618,2.135,45.41977591825921
012134.37+081435.3,20.393246000046645,8.243157867344507,2.77626,30.711185568216962,2.7680000000000002,45.67098541756327
012133.92+075934.5,20.39136085325537,7.992929597266874,2.4628,30.66083735762041,2.4659999999999997,45.610290741969195
012222.33+081101.7,20.593051578574322,8.183827877735816,2.39148,30.788039723581562,2.386,45.662919616629836
012245.14+080845.4,20.688111339357647,8.145968384586734,2.75157,31.40867874027827,2.742,46.330960519780284
012426.59+082441.2,21.110821249078526,8.411449528744159,2.1672,30.943723671258276,2.17,45.958132222925215
012542.00+081810.9,21.425030732950013,8.303054065349087,2.23307,31.10255873930683,2.225,46.264426701936
012612.80+075114.6,21.55335106557817,7.8540785370488155,2.28178,30.574310045936123,2.2840000000000003,45.695098800283894
012837.02+081834.0,22.154260530990143,8.309455145013754,2.18113,30.356015938370795,2.1790000000000003,45.54525949420061
102846.94+412656.7,157.19562475981218,41.44909135021922,2.82417,30.9138866480232,2.822,45.819279162535835
102957.41+414410.6,157.48924158280042,41.73629556818953,2.63104,30.73462567428176,2.65,45.898204673060576
103047.57+413739.9,157.69824782704677,41.627773606184476,2.2155,30.296549025094734,2.205,45.14436922275193
102736.23+412340.6,156.9009805474907,41.394636405536005,2.62076,30.464477462745833,2.628,45.541536369164874
102727.86+415912.8,156.86610852167783,41.98690788966013,2.56143,31.1565029807038,2.56,46.08101936310728
102749.63+422232.6,156.95683057085085,42.375741687122826,1.63098,31.188012901002054,1.6219999999999999,46.19207378097299
102542.96+412200.6,156.42902172075486,41.366850451315045,2.12119,30.336058791035725,2.113,45.29719320839122
102545.59+420614.1,156.43999584354685,42.103941737452175,2.16975,30.538497312581505,2.164,45.666964626503834
102532.65+421448.9,156.38607639136484,42.246932000455,2.42179,30.334480298039097,2.418,45.47450274011781
102423.89+415719.3,156.0995720515813,41.95538073774839,1.93884,30.809756242433558,1.945,45.83822127530315
102407.32+411841.9,156.03050888009375,41.31164171375601,1.78981,31.140604330840127,1.7890000000000001,46.25026133380987
102329.90+413134.4,155.87460029640482,41.52623923601982,2.10395,30.81765864171448,2.095,45.837356515515786
102331.72+421055.6,155.8821961183836,42.18211974882193,2.37063,30.535677236722904,2.377,45.58770124358451
102204.55+412256.9,155.51899022628047,41.382473798904684,2.2468,30.689878260447585,2.247,45.49985656654209
102133.10+413509.7,155.3879561635969,41.58603692618969,2.43465,31.1114720094593,2.432,46.455374171130785
102211.12+415540.5,155.54634269145168,41.927927535082986,2.19318,30.526339845419038,2.191,45.50141660736417
102201.54+415915.7,155.50644797061574,41.98769627487464,2.47778,30.448227673628125,2.477,45.60346359835868
102045.89+411215.4,155.19124614879198,41.20428738962389,2.80432,30.76896933726899,2.803,45.75786739054578
102058.25+422618.3,155.24271018269008,42.4384290385199,2.68462,31.11824496169759,2.6839999999999997,46.22612662897774
102012.28+415223.7,155.05118008425632,41.873266060974906,2.30059,31.136811891629954,2.298,46.19724865625307
102008.71+421405.2,155.03633034218063,42.2347860243066,2.50233,30.87775035070066,2.501,46.03418256605106
101848.67+412343.4,154.70282288787556,41.395406425663,1.58487,30.03614980516651,1.585,45.18691688716615
101824.88+421558.5,154.6037080455202,42.26627042059158,2.56128,30.25264388654209,2.5660000000000003,45.462766643705166
101738.68+413656.7,154.41117282014062,41.61577688258856,2.72795,30.92791345840014,2.7319999999999998,45.88454813644886
101700.88+421353.5,154.2536945848503,42.231530331017716,2.23282,30.988724708029906,2.235,46.10084929693492
101911.19+432032.0,154.79663336281158,43.342240700807764,2.31045,30.579459513776683,2.306,45.767075840060514
102008.69+430417.9,155.03623679646049,43.07163923218856,2.66736,30.621761076919782,2.668,45.63943922069345
102240.71+433332.0,155.66964470439027,43.5588977797476,2.37311,30.53813133887615,2.37,45.725825266625165
102327.03+433239.6,155.86266085909196,43.54434853940348,2.76508,30.90957870799199,2.76,45.90861706296853
102427.20+425118.8,156.11335342313396,42.8552283919748,2.21581,30.795062530818868,2.2119999999999997,45.78414154453932
102350.47+423117.9,155.96030123155612,42.521661390913216,2.49163,30.566817885095304,2.492,45.658692992654075
102505.68+430918.4,156.27368521806602,43.15512618483815,2.64175,31.046869261952615,2.642,46.040239904784215
102523.63+430148.9,156.34847505546438,43.03025254553237,2.22287,30.316910434166488,2.209,45.34419950764647
102751.08+423506.6,156.96286191414453,42.58517511737429,2.66662,30.64816055624909,2.662,45.74618291258302
103355.54+393442.2,158.48142557436637,39.57839752551124,2.84313,30.649682682478364,2.852,45.76701485577748
102951.00+384747.7,157.46252523018543,38.796602582529566,2.0793,30.515632632659667,2.08,45.554830289711944
102930.91+385547.8,157.37883286892196,38.929969130664794,2.20595,30.645288457755775,2.197,45.83124016298057
103003.54+392344.7,157.514755589616,39.3957525077049,1.56003,30.115153596765545,1.557,45.04421562474461
102941.20+393556.4,157.42169866069457,39.59900350976447,2.3084,31.098508797512864,2.305,45.94726424943177
102848.59+385308.7,157.20249509000487,38.88577531822789,2.79702,30.947722175469913,2.7969999999999997,46.047346575805925
102859.25+393852.4,157.24690848211392,39.64791475134327,2.08269,30.3703311601637,2.07,45.28034154226543
102753.63+401255.7,156.97348008671744,40.21547685803258,2.2585,30.61093093508333,2.251,45.59208206338378
102701.49+385815.7,156.7562085953619,38.97103858713642,2.3384,30.482756197059835,2.33,45.478686889907664
102552.01+394547.1,156.46674303477096,39.76308838863593,2.56511,30.321625661914297,2.5610000000000004,45.2034170980276
102509.55+393348.5,156.2898012639183,39.5634850982361,2.70355,30.896303560869804,2.7039999999999997,45.910135511954664
102455.63+394325.1,156.2318223299525,39.72364048202522,2.21702,30.599177543990983,2.211,45.67857513167902
102521.05+395318.4,156.33774940318963,39.88846335125133,2.10196,30.440781506576414,2.088,45.53230591852763
102447.59+400525.5,156.19829992703853,40.09042405302783,2.3937,31.102604955527063,2.394,46.13150583345611
102108.43+403250.9,155.28516451020684,40.54748102857058,2.39172,30.666245624417108,2.394,45.76659939368467
102130.19+410459.2,155.37579776236885,41.08312151824133,2.5958,30.441568633995253,2.5989999999999998,45.22485227997079
102311.95+401903.1,155.79981737831454,40.31753060561898,1.83274,31.717336119073728,1.8330000000000002,46.631614337633586
102454.73+410901.1,156.22806224911704,41.15030728502058,2.44504,30.758717288808526,2.444,45.87287777345314
102610.62+403946.1,156.5442587244581,40.6628101320627,1.59003,30.26697531216751,1.591,45.04257445950369
102614.63+402804.8,156.56097514022392,40.468006642477505,1.68927,29.980241933366734,1.689,45.14732936457197
102640.58+413802.6,156.66912344916938,41.63407159843093,2.32378,30.82302105130085,2.33,46.01646459736687
102752.92+401823.8,156.97052657284118,40.30663140219954,2.77897,30.720318982013623,2.781,45.656648508284306
102819.82+412945.7,157.08258942507538,41.49603138051177,2.11589,30.708812792698865,2.117,45.85506439604043
102917.98+404819.3,157.3249365544237,40.805361189308854,2.58465,30.59181213443403,2.592,45.42998300606593
103107.15+402945.6,157.77979823411903,40.49600268205077,2.53153,31.012812793140824,2.5340000000000003,46.00298291680233
103706.72+373934.4,159.27803142184868,37.659562324328775,2.56651,30.520552263477114,2.5610000000000004,45.38124413015242
103613.30+373535.7,159.0554501121368,37.59327656107072,2.21446,30.950970023108205,2.21,45.90935366386305
103558.14+365834.9,158.9922747089293,36.97636286774487,2.71923,30.339390698077345,2.728,45.227980367885394
103502.72+373912.4,158.7613662363805,37.65345536270817,2.47836,31.201155162879473,2.477,46.15034693245072
103426.49+372314.6,158.61040688432212,37.387414152392395,2.21724,30.58699099045549,2.219,45.58723205369253
103431.83+374742.1,158.63264948289574,37.795031642096646,2.54717,30.583114784619326,2.54,45.53568129291157
103239.70+374122.0,158.16542278960804,37.68946444610629,2.66375,30.770049286643456,2.667,45.77187806608238
103214.98+374924.9,158.06245366966346,37.82358602487557,2.13216,30.71249288257105,2.131,45.56469301275796
103120.69+363105.4,157.83623990097152,36.51819378321184,1.72627,30.468765541734435,1.733,45.5013540717604
103115.69+374849.5,157.81537888782998,37.81376614071136,2.26536,30.963292473477523,2.26,46.03491522566739
103111.29+374128.4,157.7970505917589,37.691247823388466,1.82645,31.18992016324742,1.8259999999999998,46.28236231405662
102959.83+364057.3,157.49931937655816,36.68258707542324,2.27518,31.078261943456695,2.273,46.13892426680311
102818.44+364753.6,157.07686761435681,36.79824977261589,2.09756,30.75831624709123,2.095,45.81150739234012
102529.61+365659.3,156.3733964502935,36.94982827242597,2.18926,30.375272740157413,2.191,45.439228938027114
102443.98+371159.3,156.18325493599605,37.19981433899456,2.70088,30.385662988177813,2.7,45.565005213493166
102435.39+372637.0,156.14746061716534,37.44362609616807,1.72878,31.179738774483226,1.7309999999999999,46.027175160262814
102607.93+390214.7,156.5330432726015,39.037435598603906,2.50837,30.481020437115056,2.504,45.56353048747094
102812.08+381132.9,157.05035894006332,38.192484930232396,1.82374,30.95803240199757,1.827,45.78956441764214
102821.25+380215.7,157.0885713135388,38.037707230138935,2.53785,30.422970198302075,2.545,45.39065560310812
102854.06+392041.2,157.2252498835731,39.34478624624243,2.44549,30.086359246196174,2.4459999999999997,45.451688932441606
102819.36+390558.6,157.08067267571658,39.09962108756035,2.49664,30.90068425618051,2.488,45.87669198667246
102901.15+384049.7,157.25481626228182,38.68048002437933,2.33848,30.644527794145972,2.3409999999999997,45.54593474600778
103250.47+383637.1,158.21031343120183,38.61033321454603,2.48049,31.111373523413093,2.474,46.006823585475516
103337.66+381247.7,158.4069337586389,38.21325814460279,2.39075,30.60521636587665,2.3890000000000002,45.339901262706626
103525.98+382223.3,158.8582643799374,38.373141342800494,2.34901,30.869014135442406,2.343,45.75825624095196
104126.41+351004.4,160.3600634851481,35.167891342946945,2.57604,30.619159181182525,2.565,45.874724311489494
103810.53+345235.1,159.54391515723663,34.87644429634756,2.36449,30.577685147018798,2.365,45.61320079134204
103802.12+353117.5,159.50884227316743,35.52153736753299,2.17888,30.461282601705243,2.178,45.34686585205473
103558.96+345541.7,158.99567325857953,34.928269346792035,2.57056,30.713062336649756,2.572,45.668210138104435
103337.13+350455.8,158.4047468539945,35.08218954281173,2.96357,30.696756411370018,2.964,45.7699058795203
103241.04+351043.2,158.171016420836,35.17868174695348,2.71346,30.534892813112357,2.717,45.621580637033425
103220.01+345302.2,158.0834060169271,34.8839453507789,2.42428,31.117686225727297,2.423,46.148666032532766
103051.22+345643.0,157.71341994339176,34.945288356815055,2.2413,30.329026000930007,2.235,45.36764053654844
103243.66+361331.5,158.18194434879877,36.22544078473868,2.44464,30.678669844678915,2.445,45.738072081265756
103221.79+360432.3,158.09080017365716,36.07565093530483,2.9104,30.518501155717665,2.904,46.01507654690439
103219.48+355852.2,158.0811858096966,35.981182893302346,2.2689,30.487319668413342,2.266,45.59126648799026
103225.75+354712.9,158.10732251495463,35.786920389827344,2.3248,30.587711938987432,2.334,45.81797749487317
103341.56+362233.3,158.42316993919812,36.37592398329432,2.33603,30.84278435551883,2.33,45.70931247689701
103429.58+364809.0,158.62328956224536,36.80251178106236,1.70982,30.28516520419644,1.71,45.23023231029982
103559.08+355645.9,158.9962041478186,35.94609294831514,2.80947,30.559515253520438,2.81,45.64242238425162
103632.90+365537.4,159.13710401734016,36.927056860953115,1.91132,31.34260279157271,1.91,46.447623103463435
103655.65+363929.3,159.2318837755016,36.658157786935426,2.32547,30.608885171148614,2.3209999999999997,45.556266890535866
103559.81+362913.0,158.99922402414353,36.48695251741113,2.45837,31.095328672719553,2.461,46.044710193707125
103638.38+360259.1,159.15994871121256,36.04976583280791,2.73396,30.688867620715378,2.74,45.70641073728424
103704.99+362934.8,159.27082169332198,36.493003246883156,2.70754,31.201567408087698,2.699,46.130965543892046
103943.44+363356.4,159.93100201526022,36.56568486797728,2.28386,30.731848630372184,2.28,45.667077405202306
101828.12+420132.0,154.6171983188723,42.025575451717856,2.22926,30.486850273253864,2.228,45.384048370020906
101853.83+420016.9,154.7242915833165,42.0047031770084,2.2924,30.80515735024737,2.293,45.99872769994966
101643.80+420126.3,154.1825197102849,42.02398598605211,2.45725,30.601580667789293,2.457,45.53407675476892
101550.43+422126.4,153.9601379994724,42.35734035045279,2.01787,30.903473780149355,2.01,45.87750288227153
101327.66+413249.4,153.36526348284823,41.54707722499671,2.25236,30.551623473777596,2.252,45.54084404892523
101145.10+422617.1,152.93794693340675,42.43810976656594,2.26757,31.22254635114681,2.258,46.272953502869576
101042.73+415313.1,152.6780549057337,41.88699667986318,2.40868,30.842800909270686,2.41,45.87877561148056
100923.68+412757.5,152.34870500174446,41.46598035355761,2.78913,30.804181384372406,2.802,45.926092019022526
100737.08+420750.0,151.90451894980498,42.13056590596522,2.29764,30.492799915462577,2.295,45.502164145922805
100945.79+425906.2,152.44080154506506,42.985068237434376,2.24594,30.544795388662756,2.245,45.38642978744808
101134.24+430504.3,152.89267995353634,43.08453415126047,1.67516,30.384608529721874,1.6740000000000002,45.70883039203326
101412.52+431453.0,153.5521795521242,43.24806947354134,2.10109,30.694175508119628,2.1,45.67873069624922
101618.99+425631.6,154.07916195535523,42.942122871933066,2.75251,30.913210593957977,2.7569999999999997,45.921702017817246
102001.19+392557.4,155.00498185642172,39.43262486051498,2.94776,30.97415787484342,2.95,45.83495445860452
101940.95+392759.4,154.9206524761014,39.46652308516486,2.96273,30.531770162003475,2.9739999999999998,45.42320881278237
101854.04+401706.9,154.72516881465617,40.28525387036953,2.9796,31.14296940447047,2.978,45.86384384022138
101825.75+395548.0,154.60731773806816,39.93001037366592,1.62682,30.064618614076522,1.63,44.89378210919784
101735.80+400837.8,154.39919538562447,40.143858856499094,2.74602,30.81200820098436,2.7460000000000004,45.762393002227384
101623.64+385853.7,154.09853644157653,38.98160109709579,2.55366,31.062549111526785,2.5540000000000003,46.08991166215608
101648.01+395802.6,154.200046730498,39.96738908048224,2.29696,31.478922164265867,2.291,46.368162244149545
101645.12+400036.5,154.18802584128417,40.010145945553106,2.96649,30.970799731225995,2.969,45.81586926932522
101431.27+393222.6,153.6303259864596,39.539633620154156,2.51289,31.034004114135634,2.513,46.10832186590169
101452.84+400740.8,153.72020102762104,40.128012789914045,2.96313,31.214186053762766,2.96,46.06770960869975
101501.27+394540.3,153.75530321288832,39.761213256330855,2.95297,31.07024259893194,2.951,45.93639974990801
101342.38+393442.6,153.42660046506984,39.57852617852152,2.59071,30.909461426172676,2.588,45.8497400907558
101309.21+395506.2,153.28838970951625,39.918409567117855,2.60541,31.108282546816383,2.6039999999999996,46.10672838597541
101255.63+392205.9,153.23180797772017,39.36831432641232,2.68969,30.641324327594916,2.6830000000000003,45.952991907050574
101028.07+394502.2,152.6169719890316,39.750629598176175,2.98192,30.73324888950087,2.985,45.758731046357546
101007.57+393815.4,152.53157186599515,39.637638284710825,2.14264,30.650710424155726,2.1430000000000002,45.67112975188846
100938.03+400237.0,152.40846540881182,40.04363873891877,2.14065,30.458493664468058,2.129,45.53466204207121
100957.26+411052.7,152.48860531397946,41.18130673369957,1.68773,30.22612665688458,1.695,45.22321835628326
101001.50+403755.4,152.5062872333837,40.63207913897378,2.18866,31.144598892941616,2.1830000000000003,46.295112447079234
101156.34+403622.1,152.9847800074713,40.60616078434893,2.74118,30.576603667085756,2.737,45.58859336924697
101601.50+404052.8,154.0062718334456,40.68135806245591,2.99033,31.27622510936508,2.985,46.265760792182895
101848.37+411706.3,154.70157550145802,41.28510196471503,1.58459,30.3342996885685,1.585,45.34483047382632
101742.70+405547.7,154.42794083821786,40.929920502574575,2.16894,30.498749113918045,2.162,45.65270138094201
101719.45+405937.7,154.33107096628353,40.99380916893622,2.36909,30.873735111050415,2.372,46.09554191918818
101922.91+402627.6,154.84548483408366,40.441022558704155,2.10851,30.411363056249243,2.105,45.48324349832903
102009.76+402807.1,155.04067717956605,40.4686563670742,2.5266,30.483415370470347,2.528,45.330217864072885
102628.63+373623.7,156.61929801382672,37.606598954163324,2.58278,31.240891551605138,2.6039999999999996,45.86308686353094
102448.32+375443.4,156.20134836808825,37.91207807619213,2.276,30.577512478682074,2.274,45.27263962805855
102143.95+374407.1,155.43315906973262,37.735311161832534,2.62301,30.544278362772488,2.636,45.44600222028823
102122.02+365838.7,155.3417558227917,36.97743417626938,2.18914,30.659948691576865,2.19,45.72071954118058
101952.58+375011.0,154.96911890056947,37.836413002353375,2.43313,31.012594180440587,2.428,46.24735735490396
101941.63+373429.3,154.92348899570945,37.57482917233908,1.72368,31.361365163932533,1.725,46.51857250401053
101911.36+373558.4,154.79734318777375,37.59955798760808,2.86757,30.826993705851095,2.8710000000000004,45.88096892090017
101852.96+375643.0,154.72068665103305,37.94528562069922,2.43438,31.149172472709346,2.43,46.203683546452964
101327.80+381802.7,153.36584019948734,38.300754547930985,2.33209,30.832503884997138,2.316,45.88806713923861
101615.94+384827.0,154.0664562470694,38.80752353887323,2.09256,30.607077727529457,2.09,45.46849074801522
101635.03+383032.4,154.14596109448695,38.50900449598344,1.63524,30.41697574694701,1.635,45.64949141846466
101705.48+385816.8,154.27285734779576,38.971350955886656,2.68821,30.769338866707322,2.6910000000000003,45.88418249758973
101754.18+385825.6,154.47575686826457,38.97379861011253,2.5036,30.9077573282443,2.505,46.01140517300105
101855.35+391334.6,154.730631946257,39.22628639695135,2.62043,30.907244606225,2.608,45.89580085866869
101846.35+384052.3,154.69314835979768,38.68120902297443,2.47925,31.092296096331467,2.475,46.11611779695837
101953.72+380227.1,154.97384391980725,38.04088640914919,2.1906,30.574640500121944,2.195,45.723752696741705
102119.92+390327.0,155.33302726117066,39.05752436966967,2.51776,31.11136411019801,2.515,45.96655448825319
102053.89+384729.3,155.22457742281784,38.79148551439657,2.64211,30.482017229218194,2.641,45.36180148385996
102124.60+380942.0,155.35251895043154,38.16168082271654,2.69538,30.809210630513668,2.701,45.8510395306215
102317.44+382649.5,155.8226945454511,38.44710288856359,2.19867,30.859496752514147,2.194,45.76159568170904
102255.88+375752.5,155.73285019963754,37.96460685272012,2.82014,30.495005848630953,2.824,45.34728602209303
102411.49+384408.8,156.04787806876845,38.735793539422346,2.57471,31.265299000774725,2.575,46.16057390081832
102448.74+380428.9,156.20309508047694,38.074713024706064,2.15163,30.582395696636503,2.151,45.55926488310722
103128.42+354623.4,157.86845800063014,35.77318916200443,2.56036,30.542497140276588,2.563,45.561665926798966
102809.08+352746.2,157.03785157433163,35.462838609796535,2.27782,30.771906463668344,2.269,45.964533197836886
102833.14+354849.5,157.13812086779717,35.81376346510419,2.70716,31.343921799385733,2.716,46.21915638794964
102738.97+354311.1,156.91240258459982,35.719753153006884,2.56561,30.498677346966076,2.569,45.40743285107081
102735.33+353802.3,156.89724798017298,35.633977142868936,2.59652,30.922070316440305,2.5989999999999998,45.614837602285014
102703.65+344102.9,156.7652482155928,34.68415001835096,2.55147,30.31206160093462,2.553,45.211634821214915
102715.63+345804.1,156.8151313064281,34.967826987320024,2.48503,31.359897341921794,2.478,46.233726534693126
102605.27+352206.9,156.5219959502383,35.36859591634965,2.94804,30.724953320125444,2.938,45.705362487950595
102506.48+342640.9,156.27700735783242,34.444715232837446,2.58482,30.48276024654136,2.5839999999999996,45.52230047769838
102347.63+354754.8,155.94848533930397,35.79856175045287,2.2536,30.821334702849157,2.255,45.556502089973385
102344.77+353051.0,155.9365515418289,35.514188808456524,1.58917,30.4787024097008,1.58,45.72345319742255
